"id","uf","municipio","zona","lat","long","codTSE"
"89095-022","RS","Serafina Corrêa","22","-28.7107970706117","-51.93570860994029","89095"
"07749-029","MA","Jatobá","29","-5.81966693658443","-44.2199147698158","07749"
"58220-174","RJ","Areal","174","-22.2369120029052","-43.1010698051683","58220"
"21253-044","PB","Pedras de Fogo","44","-7.40153849975862","-35.1131779827065","21253"
"60011-229","RJ","Rio de Janeiro","229","-22.9149683","-43.2344101","60011"
"63134-388","SP","Carapicuíba","388","-23.560221","-46.826018","63134"
"00515-015","RO","Novo Horizonte do Oeste","15","-11.7097429196397","-61.9943876627606","00515"
"48739-083","MG","Morro do Pilar","83","-19.2183422245581","-43.3748041822981","48739"
"24295-064","PE","Iati","64","-9.04570925058618","-36.8472759684337","24295"
"87670-129","RS","Nova Petrópolis","129","-29.376208868628","-51.1069539239561","87670"
"41033-009","MG","Bandeira","9","-15.8849769786589","-40.5588864205795","41033"
"75353-177","PR","Curitiba","177","-25.429955","-49.328948","75353"
"78972-149","PR","São Tomé","149","-23.5355113611021","-52.5924836675634","78972"
"73610-032","TO","Barra do Ouro","32","-7.69176659840625","-47.6871349692244","73610"
"40029-274","MG","Araporã","274","-18.4419093760791","-49.19008664470031","40029"
"51691-264","MG","Santana de Pirapama","264","-19.0068859962737","-44.0381025080678","51691"
"25593-052","PE","São Bento do Una","52","-8.519867520306651","-36.4462983615963","25593"
"27294-044","AL","Campo Grande","44","-9.95692260299842","-36.7908400521347","27294"
"31356-026","SE","Nossa Senhora Aparecida","26","-10.3946514570748","-37.4544385459973","31356"
"04090-055","PA","Almeirim","55","-1.52733880271443","-52.5768350868127","04090"
"75132-049","PR","Colombo","49","-25.292491","-49.23116599999999","75132"
"68012-231","SP","Palestina","231","-20.390587469653","-49.4337823999184","68012"
"41238-035","MG","Belo Horizonte","35","-19.937678","-43.911500","41238"
"27235-046","AL","Cacimbinhas","46","-9.405162750753551","-36.9968696260237","27235"
"18490-008","RN","São Paulo do Potengi","8","-5.89982033358664","-35.7643696369494","18490"
"40509-269","MG","Novo Oriente de Minas","269","-17.4091656803341","-41.2220966101202","40509"
"35793-024","BA","Ipiaú","24","-14.1374736708154","-39.7356541802101","35793"
"01570-006","AC","Assis Brasil","6","-10.942865680565","-69.5634591746677","01570"
"51454-025","MG","Santa Bárbara do Tugúrio","25","-21.2462083888275","-43.5589487842784","51454"
"07277-022","MA","Balsas","22","-7.53116999000001","-46.0389926733405","07277"
"49557-006","MG","Passa-Vinte","6","-22.2089768777411","-44.2310487920843","49557"
"76694-159","PR","Lupionópolis","159","-22.7519945222991","-51.65687284023999","76694"
"33871-190","BA","Brejolândia","190","-12.4866933417202","-43.9656645942921","33871"
"74357-050","PR","Araucária","50","-25.5916449992644","-49.4019396967087","74357"
"90018-039","MT","Acorizal","39","-15.197889979856","-56.3715525667098","90018"
"40991-264","MG","Baldim","264","-19.286437303571","-43.9570406413178","40991"
"94498-123","GO","Mambaí","123","-14.4875342637462","-46.1139474126744","94498"
"23833-043","PE","Catende","43","-8.670307499718421","-35.7216666573487","23833"
"86762-099","RS","Gramado dos Loureiros","99","-27.4443850206347","-52.9182179830321","86762"
"90522-022","MT","Cláudia","22","-11.5053107372794","-54.8741824477688","90522"
"53538-267","MG","Sobrália","267","-19.2355492873163","-42.0986538397189","53538"
"89109-029","RS","Canudos do Vale","29","-29.3235252954934","-52.2323826172485","89109"
"53333-190","MG","Serra dos Aimorés","190","-17.7857470177162","-40.2431685749409","53333"
"40703-094","MG","São João da Lagoa","94","-16.8520551562038","-44.3490885621947","40703"
"94994-035","TO","Novo Acordo","35","-9.968486465379559","-47.6681483922167","94994"
"25275-142","PE","Primavera","142","-8.33137608584738","-35.3539433948819","25275"
"60011-235","RJ","Rio de Janeiro","235","-22.877015","-43.421905","60011"
"16934-065","RN","Ipueira","65","-6.81555076166249","-37.1978561298861","16934"
"24538-099","PE","Itapetim","99","-7.37842852818136","-37.1884393109605","24538"
"93459-028","TO","Dois Irmãos do Tocantins","28","-9.261296709497","-49.0673386442723","93459"
"13307-067","CE","Ocara","67","-4.48506654440047","-38.5985379827902","13307"
"49212-200","MG","Ouro Preto","200","-20.3867763672491","-43.5064475197137","49212"
"58793-030","RJ","Piraí","30","-22.6287569091347","-43.8993511857657","58793"
"41238-026","MG","Belo Horizonte","26","-19.905704","-43.924268","41238"
"16497-029","RN","Carnaubais","29","-5.33978539414395","-36.8346423564497","16497"
"81582-045","SC","Bandeirante","45","-26.7689379005651","-53.64104958659","81582"
"81639-091","SC","Itapema","91","-27.0959378829199","-48.6173993861423","81639"
"60011-188","RJ","Rio de Janeiro","188","-22.849858","-43.310847","60011"
"71595-167","SP","Taciba","167","-22.3882662609409","-51.284773424105","71595"
"92215-144","GO","Anápolis","144","-16.3201519","-48.9513213","92215"
"35149-125","BA","Feira da Mata","125","-14.2105645053876","-44.283463938437","35149"
"41548-128","MG","São Domingos das Dores","128","-19.529446066682","-42.0095079969034","41548"
"02372-030","AM","Santa Isabel do Rio Negro","30","-0.416694831868121","-65.02002263951201","02372"
"25534-140","PE","Santa Maria do Cambucá","140","-7.831813425975931","-35.8852433390024","25534"
"93220-089","GO","Terezópolis de Goiás","89","-16.4789604608599","-49.09178492309209","93220"
"75000-122","PR","Itaipulândia","122","-25.1384806502357","-54.3050007423361","75000"
"70173-186","SP","Santa Bárbara d'Oeste","186","-22.7553934993264","-47.4139547662303","70173"
"82937-044","SC","Rio Fortuna","44","-28.1325913878527","-49.105093802571","82937"
"06050-002","AP","Macapá","2","0.0340239","-51.0625976","06050"
"91650-009","MS","Três Lagoas","9","-20.7994888","-51.6782034","91650"
"61174-080","SP","Altair","80","-20.5233048809838","-49.0601107542409","61174"
"34835-051","BA","Coronel João Sá","51","-10.2793953998943","-37.9329643376141","34835"
"18910-013","RN","Várzea","13","-6.34879989052301","-35.374790664391","18910"
"67938-163","SP","Osvaldo Cruz","163","-21.7970834993489","-50.8731391102635","67938"
"87971-144","RS","Planalto","144","-27.331463874696","-53.058880813139","87971"
"63550-245","SP","Corumbataí","245","-22.2189967495097","-47.6266101304082","63550"
"41327-002","MG","Pedra Bonita","2","-20.5200184899524","-42.3321344916825","41327"
"31518-003","SE","Graccho Cardoso","3","-10.228549","-37.197587","31518"
"71072-260","SP","São Paulo","260","-23.5960347","-46.6065036","71072"
"50130-082","MG","Pirajuba","82","-19.9085049080224","-48.69663806380121","50130"
"04910-078","PA","Mocajuba","78","-2.58287297318646","-49.50902346127291","04910"
"41238-333","MG","Belo Horizonte","333","-19.992161","-44.002417","41238"
"47678-161","MG","Leopoldina","161","-21.5307293638842","-42.6418441295043","47678"
"04375-087","PA","Bujaru","87","-1.5139914622507","-48.035875014396","04375"
"65951-333","SP","Jaguariúna","333","-22.7067819575251","-46.98234346628791","65951"
"25976-027","PE","Itambé","27","-7.40926385975838","-35.1106273574317","25976"
"27391-022","AL","Coité do Nóia","22","-9.638487270468049","-36.5796842002284","27391"
"04847-061","PA","Sapucaia","61","-6.94285711234712","-49.70358071188431","04847"
"48496-101","MG","Monjolos","101","-18.3236856176991","-44.1193167724144","48496"
"97012-003","DF","Brasília","3","-15.8140313","-48.0861458","97012"
"41319-004","MG","Bertópolis","4","-17.0609628116827","-40.5722458500666","41319"
"93300-033","GO","Valparaíso de Goiás","33","-16.069575256536","-47.98411135055331","93300"
"36137-172","BA","Itamaraju","172","-17.0423375991367","-39.5330398845548","36137"
"20290-075","PB","Gurinhém","75","-7.12321566820087","-35.4281860624289","20290"
"01392-009","AC","Rio Branco","9","-9.970845","-67.845294","01392"
"56936-037","ES","São Gabriel da Palha","37","-19.0219647526669","-40.52959950756","56936"
"04014-007","PA","Abaetetuba","7","-1.7234698627891","-48.88440382072301","04014"
"52230-197","MG","São Francisco de Paula","197","-20.7135317993197","-44.9826306199264","52230"
"91332-008","MT","Ponte Branca","8","-16.7676480104672","-52.8357757281924","91332"
"62430-012","SP","Borá","12","-22.270117106019","-50.54488099922101","62430"
"60011-160","RJ","Rio de Janeiro","160","-22.855133","-43.252231","60011"
"13650-103","CE","Cariús","103","-6.531127937651231","-39.4976886800605","13650"
"90832-002","MT","Guiratinga","2","-16.3483892675563","-53.7609640294195","90832"
"60011-210","RJ","Rio de Janeiro","210","-22.879441","-43.375450","60011"
"69477-314","SP","Redenção da Serra","314","-23.2726554986251","-45.5364956107389","69477"
"19160-015","PB","Logradouro","15","-6.61537142207111","-35.4432993555945","19160"
"92533-017","TO","Aurora do Tocantins","17","-12.708489860656","-46.4070829808607","92533"
"24678-124","PE","Jurema","124","-8.7196671737454","-36.1359544906229","24678"
"31151-004","SE","Boquim","4","-11.1463916300024","-37.6235734779508","31151"
"05630-008","PA","Vigia","8","-0.8555325736395512","-48.1414985852069","05630"
"48771-187","MG","Muriaé","187","-21.132046790875","-42.3610748978923","48771"
"71617-234","SP","Taguaí","234","-23.4498141178986","-49.4057711155675","71617"
"58114-095","RJ","Bom Jesus do Itabapoana","95","-21.1344974412421","-41.6776797949817","58114"
"99058-044","MT","Guarantã do Norte","44","-9.95407323332093","-54.91605731127221","99058"
"45233-324","MG","Formoso","324","-14.9517425974182","-46.239979536778","45233"
"71013-128","SP","São Luís do Paraitinga","128","-23.2218715095367","-45.30954450480949","71013"
"92045-010","TO","Buriti do Tocantins","10","-5.31353885621493","-48.223250128075","92045"
"19305-025","PB","Baraúna","25","-6.6424050350208","-36.2530413530428","19305"
"13196-066","CE","Aquiraz","66","-3.90619449987157","-38.3898029588509","13196"
"34550-082","BA","Cícero Dantas","82","-10.5921715315837","-38.3834191278696","34550"
"95575-021","GO","Portelândia","21","-17.3529241041765","-52.680683543854","95575"
"40614-111","MG","Antônio Prado de Minas","111","-21.018232058154","-42.1093426501154","40614"
"17299-020","RN","Lagoa Nova","20","-6.09766929619427","-36.4589606695817","17299"
"90646-007","MT","Nova Mutum","7","-13.8327256922854","-56.1100052480978","90646"
"61263-131","SP","Araçariguama","131","-23.4300408474803","-47.0715476361902","61263"
"41173-344","MG","Barroso","344","-21.1762869983949","-43.9753811243157","41173"
"79413-084","PR","Uraí","84","-23.2001591018425","-50.7973651802287","79413"
"12190-002","PI","Teresina","2","-5.0888806","-42.8123814","12190"
"71072-392","SP","São Paulo","392","-23.5089138","-46.4954093","71072"
"63770-222","SP","Diadema","222","-23.69251","-46.6201219","63770"
"90670-051","MT","Cuiabá","51","-15.5683083","-56.068215","90670"
"42757-113","MG","Carmésia","113","-19.0870863868602","-43.1458403032499","42757"
"87130-024","RS","Itaqui","24","-29.128636898258","-56.55713349703041","87130"
"36293-140","BA","Itapetinga","140","-15.2461671882127","-40.2473809072369","36293"
"42153-136","MG","Campanário","136","-18.2411235313766","-41.7301317866171","42153"
"74349-131","PR","Flor da Serra do Sul","131","-26.2552988451785","-53.3085976818885","74349"
"34134-171","BA","Camaçari","171","-12.813744","-38.250396","34134"
"80659-052","SC","Campo Belo do Sul","52","-27.8966573864858","-50.7619937519385","80659"
"88013-001","RS","Porto Alegre","1","-30.033616","-51.226899","88013"
"10138-095","PI","Anísio de Abreu","95","-9.17491853060953","-43.0348533320546","10138"
"64254-046","SP","Franca","46","-20.5369977","-47.39263159999999","64254"
"75353-002","PR","Curitiba","2","-25.383437","-49.222518","75353"
"56308-006","ES","Governador Lindenberg","6","-19.2528074438217","-40.4577660614079","56308"
"63452-075","SP","Conchal","75","-22.3300764473362","-47.17437574255239","63452"
"61522-152","SP","Aspásia","152","-20.158189985284","-50.7269626714191","61522"
"85715-048","RS","Cambará do Sul","48","-29.0481752726442","-50.1437653842536","85715"
"01090-004","AC","Mâncio Lima","4","-7.59322259361088","-72.9165010261308","01090"
"85499-052","RS","Bossoroca","52","-28.730724329428","-54.9098109252545","85499"
"92193-012","TO","Ananás","12","-6.362818153891969","-48.07976460619479","92193"
"66630-077","SP","Macaubal","77","-20.8013135389363","-49.9634978203421","66630"
"41580-117","MG","São Geraldo do Baixio","117","-18.9188085158378","-41.3636282368696","41580"
"53570-239","MG","Tabuleiro","239","-21.357577658801","-43.2456052646167","53570"
"08494-093","MA","Paço do Lumiar","93","-2.52806299991673","-44.0986923548405","08494"
"95630-046","GO","Quirinópolis","46","-18.4515073553176","-50.4522625218091","95630"
"93092-047","GO","Divinópolis de Goiás","47","-13.2968133664728","-46.3938887513768","93092"
"11533-004","PI","Parnaíba","4","-2.9037102","-41.7673125","11533"
"88048-022","RS","União da Serra","22","-28.7798985670349","-52.0004166642531","88048"
"26310-119","PE","Abreu e Lima","119","-7.90444898974262","-34.8991305847304","26310"
"72214-207","SP","Urupês","207","-21.200418812098","-49.2907298494467","72214"
"27375-005","AL","Chã Preta","5","-9.26142245910555","-36.2993814518778","27375"
"92169-076","GO","Morro Agudo de Goiás","76","-15.3121981478397","-50.05744713194241","92169"
"13854-027","CE","Crato","27","-7.23175278969449","-39.4083902977886","13854"
"70092-313","SP","Salto Grande","313","-22.8905072535172","-49.9810777589953","70092"
"83135-067","SC","São Bonifácio","67","-27.8964966977453","-48.92931195859621","83135"
"12386-020","PI","João Costa","20","-8.489125721653711","-42.4178485806471","12386"
"64572-153","SP","Guaraçaí","153","-21.0328813869498","-51.2091063449954","64572"
"74128-067","PR","Ângulo","67","-23.1929038643415","-51.9173646798431","74128"
"98558-107","CE","Umirim","107","-3.675561897977159","-39.3423844042955","98558"
"14095-015","CE","Icó","15","-6.403031251720999","-38.8630851788798","14095"
"00566-018","RO","Urupá","18","-11.1285452753216","-62.3706324537667","00566"
"07013-028","MA","Afonso Cunha","28","-4.13501547673418","-43.3208690039685","07013"
"80667-006","SC","Calmon","6","-26.6046771763173","-51.09663490459809","80667"
"06114-009","AP","Ferreira Gomes","9","0.853977393114796","-51.1874290460046","06114"
"40975-020","MG","Baependi","20","-21.9576108072769","-44.8903706627583","40975"
"09652-080","MA","Santa Luzia do Paruá","80","-2.54616147473104","-45.7764615615901","09652"
"78271-141","PR","Roncador","141","-24.5951071872821","-52.2760525503737","78271"
"22136-015","PB","Serra da Raiz","15","-6.685517649835209","-35.4427388368849","22136"
"41971-206","MG","Caetanópolis","206","-19.2937130275442","-44.4130373375318","41971"
"31070-004","SE","Arauá","4","-11.2645047795331","-37.6123374340696","31070"
"09610-098","MA","Açailândia","98","-4.9539357","-47.5030772","09610"
"02534-006","AM","Manacapuru","6","-3.29827803535901","-60.62058944587059","02534"
"05398-008","PA","Santo Antônio do Tauá","8","-1.15169249996203","-48.1324330748457","05398"
"20494-036","PB","Jericó","36","-6.55619499072646","-37.8086413774211","20494"
"94714-120","GO","Montes Claros de Goiás","120","-16.0047599095999","-51.4004988846889","94714"
"82872-102","SC","Rio do Oeste","102","-27.1911665172426","-49.8028622167011","82872"
"80446-066","SC","Sul Brasil","66","-26.7369362089473","-52.9642047957299","80446"
"69116-140","SP","Porangaba","140","-23.1753874986335","-48.1267674358002","69116"
"49077-162","MG","Olaria","162","-21.8647729417744","-43.9309268801853","49077"
"03123-007","RR","Pacaraima","7","4.47525934006528","-61.1473063471493","03123"
"90050-008","MT","Alto Araguaia","8","-17.3155899398596","-53.22026032998431","90050"
"81027-099","SC","Capivari de Baixo","99","-28.4490455110342","-48.96057506809409","81027"
"39330-192","BA","Terra Nova","192","-12.4030919009786","-38.6231018591955","39330"
"24996-037","PE","Palmares","37","-8.679082499718151","-35.5883359937581","24996"
"17396-042","RN","Luís Gomes","42","-6.41402814222299","-38.386420375103","17396"
"60011-011","RJ","Rio de Janeiro","11","-22.834359","-43.285456","60011"
"90530-017","MS","Caracol","17","-22.0127382885385","-57.0259387643523","90530"
"37419-035","BA","Mucuri","35","-18.0885397383187","-39.5475458898298","37419"
"02178-015","AM","Borba","15","-4.39061989132849","-59.5945590194969","02178"
"27995-027","AL","Mata Grande","27","-9.114806257346309","-37.7252240648916","27995"
"77330-032","PR","Palmas","32","-26.4814725142464","-51.9887738877128","77330"
"93130-019","TO","Conceição do Tocantins","19","-12.2172777665747","-47.29286881080701","93130"
"58939-034","RJ","Santo Antônio de Pádua","34","-21.5359771202995","-42.1779115574882","58939"
"25577-047","PE","São Benedito do Sul","47","-8.810438233909011","-35.9311226193514","25577"
"86789-040","RS","Gramado Xavier","40","-29.2699362167303","-52.57783775696651","86789"
"24090-027","PE","Ferreiros","27","-7.44549420501616","-35.2440702124351","24090"
"81396-064","SC","Ilhota","64","-26.9046251824547","-48.82501400638959","81396"
"61484-228","SP","Cajati","228","-24.7263609715055","-48.1049998090053","61484"
"71072-413","SP","São Paulo","413","-23.6346419","-46.615709","71072"
"93106-113","GO","Buriti de Goiás","113","-16.1813969759727","-50.4344347563621","93106"
"94978-054","GO","Nova Veneza","54","-16.365233192572","-49.3108981042099","94978"
"96792-023","TO","Rio Sono","23","-9.347789333813291","-47.8999416391395","96792"
"08028-086","MA","Olinda Nova do Maranhão","86","-2.99747761531086","-45.0032353744727","08028"
"45012-112","MG","Extrema","112","-22.858190071345","-46.3221617403776","45012"
"86649-033","RS","Coxilha","33","-28.1213417099943","-52.3002778295103","86649"
"38334-110","BA","Ribeira do Pombal","110","-10.8362780744198","-38.5360987874333","38334"
"90670-037","MT","Cuiabá","37","-15.611710","-56.084596","90670"
"37974-054","BA","Piritiba","54","-11.7372340014012","-40.5513277059088","37974"
"79235-017","PR","Tibagi","17","-24.5132880671366","-50.4114701228325","79235"
"06157-006","AP","Santana","6","-0.0383734790943945","-51.1728464650687","06157"
"76031-036","PR","Ipiranga","36","-25.0130228275086","-50.58124013439059","76031"
"66893-217","SP","Mauá","217","-23.6672547","-46.4557272","66893"
"92487-016","TO","Pequizeiro","16","-8.5933406541693","-48.9351798669158","92487"
"69876-190","SP","Roseira","190","-22.8968185468155","-45.3093777870655","69876"
"68675-298","SP","Pinhalzinho","298","-22.780796067842","-46.59057731893171","68675"
"66230-223","SP","Juquiá","223","-24.3207030782639","-47.63534196766221","66230"
"80055-102","SC","Agronômica","102","-27.2697161063764","-49.71836889075539","80055"
"60011-001","RJ","Rio de Janeiro","1","-22.897495","-43.185659","60011"
"38067-115","BA","Ponto Novo","115","-10.8671478309527","-40.135392845065","38067"
"40150-064","MG","Aguanil","64","-20.937432201915","-45.3894653434948","40150"
"56081-030","ES","Vila Pavão","30","-18.6208034517744","-40.6024114108213","56081"
"39985-066","BA","Sobradinho","66","-9.47080663819329","-40.7915948463624","39985"
"86894-096","RS","Guarani das Missões","96","-28.1417792565601","-54.56055592966089","86894"
"60011-189","RJ","Rio de Janeiro","189","-22.837315","-43.301955","60011"
"82678-025","SC","Porto União","25","-26.2300048973375","-51.0816046335966","82678"
"80454-002","SC","Biguaçu","2","-27.4943227426967","-48.65448892895061","80454"
"70718-273","SP","Santos","273","-23.9512468","-46.3368003","70718"
"25313-009","PE","Recife","9","-8.0193143","-34.8938934","25313"
"79057-040","PR","Sertanópolis","40","-23.0584819748784","-51.0422435334555","79057"
"58327-183","RJ","Porto Real","183","-22.4329484231549","-44.2969007349911","58327"
"76350-070","PR","Jandaia do Sul","70","-23.6011789153983","-51.6433953621984","76350"
"82716-054","SC","Praia Grande","54","-29.1957763628134","-49.960591976336","82716"
"63770-329","SP","Diadema","329","-23.6872417","-46.6193788","63770"
"33065-052","BA","Adustina","52","-10.5295715696808","-38.1155058347825","33065"
"56197-041","ES","Boa Esperança","41","-18.5387151616346","-40.3029556431013","56197"
"71510-181","SP","Suzano","181","-23.5375208","-46.3125148","71510"
"37583-119","BA","Nova Redenção","119","-12.8188675671025","-41.0688595103445","37583"
"07692-068","MA","Coroatá","68","-4.1283394","-44.130317","07692"
"30058-188","BA","Eunápolis","188","-16.3751672317454","-39.5841719409864","30058"
"42366-128","MG","São Sebastião do Anta","128","-19.5001070893414","-41.979598898526","42366"
"58149-139","RJ","Japeri","139","-22.6448185704403","-43.6537858009828","58149"
"23698-132","PE","Camocim de São Félix","132","-8.362138039790411","-35.7651947265538","23698"
"38610-145","BA","Santaluz","145","-11.253360034097","-39.3773777962667","38610"
"59250-131","RJ","Volta Redonda","131","-22.523429","-44.095013","59250"
"89079-109","RS","Selbach","109","-28.6274338058369","-52.9565252738362","89079"
"12513-062","PI","Sussuapara","62","-7.017010588598991","-41.392267730941","12513"
"36382-107","BA","Itatim","107","-12.7092465326793","-39.7037746062264","36382"
"50431-226","MG","Porteirinha","226","-15.7468377265095","-43.0285226494433","50431"
"33529-110","BA","Banzaê","110","-10.5740919354789","-38.6118696305729","33529"
"87610-075","RS","Nova Bassano","75","-28.7234686408211","-51.70323141739579","87610"
"74896-165","PR","Capitão Leônidas Marques","165","-25.479468483784","-53.6172110107619","74896"
"80926-011","SC","Ponte Alta do Norte","11","-27.16902918213111","-50.46540426776569","80926"
"17434-030","RN","Macau","30","-5.11336765014094","-36.634973181901","17434"
"73474-013","TO","Chapada de Areia","13","-10.1419885830059","-49.18310785803151","73474"
"85839-166","RS","Cândido Godói","166","-27.9513180673193","-54.7528340428941","85839"
"98493-009","AM","Uarini","9","-2.98360924259388","-65.1553456401554","98493"
"98256-055","RS","Parobé","55","-29.6317492768207","-50.8348659023274","98256"
"45535-119","MG","Governador Valadares","119","-18.8516138","-41.9479739","45535"
"92282-114","GO","Itaguari","114","-15.909093570103","-49.6097600443052","92282"
"88390-040","RS","Santa Cruz do Sul","40","-29.7182","-52.4323633","88390"
"83453-061","SC","Seara","61","-27.145697622108","-52.3028548279905","83453"
"91553-038","MT","Santo Antônio do Leverger","38","-15.8691790434606","-56.0941622007565","91553"
"12157-037","PI","Simplício Mendes","37","-7.85795729362709","-41.9109103616519","12157"
"49492-132","MG","Passabém","132","-19.3509824786016","-43.1438137394836","49492"
"65030-050","SP","Igarapava","50","-20.039612534392","-47.751066571313","65030"
"25356-028","PE","Ribeirão","28","-8.51111603972344","-35.3761308237039","25356"
"63614-227","SP","Cotia","227","-23.6025242","-46.9073029","63614"
"91278-029","MS","Pedro Gomes","29","-18.1018562336928","-54.5524458291661","91278"
"04839-100","PA","Marabá","100","-5.337867999999999","-49.10090599999999","04839"
"61506-215","SP","Campina do Monte Alegre","215","-23.5840768376209","-48.48039901993841","61506"
"14672-026","CE","Milagres","26","-7.31042779654342","-38.9431567662076","14672"
"74918-056","PR","Carlópolis","56","-23.4277239243462","-49.7187235298862","74918"
"18732-063","RN","Taboleiro Grande","63","-5.926752292055059","-38.0435675405776","18732"
"96016-094","GO","São Miguel do Araguaia","94","-13.2760243425423","-50.1638382701425","96016"
"00698-032","RO","Vale do Anari","32","-9.85139270774329","-62.1768234421278","00698"
"53295-262","MG","Serra Azul de Minas","262","-18.3622797244177","-43.1744593090578","53295"
"40487-003","MG","Naque","3","-19.2235434742802","-42.3347084488518","40487"
"15237-110","CE","Porteiras","110","-7.53574644136106","-39.1153314614829","15237"
"51675-079","MG","Santana de Cataguases","79","-21.2840280779792","-42.5546049490811","51675"
"89370-149","RS","Três Coroas","149","-29.51666097818","-50.7831258357971","89370"
"07668-101","MA","Governador Nunes Freire","101","-2.13496235992965","-45.8814811327942","07668"
"74730-150","PR","Cambira","150","-23.6006118795186","-51.5816306133721","74730"
"92258-034","GO","Anicuns","34","-16.460740618736","-49.9590680177593","92258"
"65870-061","SP","Jaboticabal","61","-21.2544714987238","-48.3203497512575","65870"
"04936-037","PA","Moju","37","-1.88588899993785","-48.7671991273719","04936"
"46914-143","MG","Jaboticatubas","143","-19.5222886175859","-43.7473336329577","46914"
"61743-075","SP","Holambra","75","-22.6417496235417","-47.0592869062413","61743"
"89494-042","RS","Tuparendi","42","-27.7540889265205","-54.47850807532731","89494"
"25070-078","PE","Parnamirim","78","-8.090138326905841","-39.5757868229726","25070"
"30970-082","BA","Heliópolis","82","-10.6752987876845","-38.2802330422697","30970"
"41238-034","MG","Belo Horizonte","34","-19.950680","-43.945651","41238"
"36277-188","BA","Itapebi","188","-15.9721666545675","-39.5285413926178","36277"
"96938-044","GO","Água Fria de Goiás","44","-14.9855352677434","-47.7822121623989","96938"
"13455-096","CE","Bela Cruz","96","-3.0551067242127","-40.1668429070243","13455"
"42188-044","MG","Guaraciama","44","-17.011527462616","-43.6687777057549","42188"
"93718-074","GO","Goianésia","74","-15.3222887520069","-49.11581015077449","93718"
"03000-004","RR","Caroebe","4","0.8726745071577861","-59.6948100736757","03000"
"96210-009","TO","Tocantinópolis","9","-6.325634375821041","-47.4274129286927","96210"
"22055-029","PB","São Sebastião do Umbuzeiro","29","-8.157118754419381","-37.0084169780022","22055"
"85553-009","RS","Caçapava do Sul","9","-30.5147432332542","-53.4875689200414","85553"
"71218-340","SP","São Vicente","340","-23.968134","-46.39063429999999","71218"
"90921-053","MT","Serra Nova Dourada","53","-12.0892718384991","-51.3995934077539","90921"
"10278-052","PI","Barro Duro","52","-5.812359707625551","-42.5133778221163","10278"
"65994-029","SP","Jambeiro","29","-23.25657686615151","-45.6936551245799","65994"
"53058-014","MG","São Vicente de Minas","14","-21.6974718368586","-44.4546835035525","53058"
"90670-001","MT","Cuiabá","1","-15.582186","-56.090833","90670"
"68756-270","SP","Piracicaba","270","-22.726503","-47.663805","68756"
"06068-010","AP","Cutias","10","0.97107805538513","-50.8016260298776","06068"
"46396-325","MG","Itacambira","325","-17.064435181195","-43.3104021870614","46396"
"40444-166","MG","Matias Cardoso","166","-14.8502838772278","-43.9178264365666","40444"
"04731-056","PA","Itupiranga","56","-5.12883702619267","-49.3244258612861","04731"
"53651-056","MG","Taquaraçu de Minas","56","-19.6738480478143","-43.6871427896688","53651"
"79359-089","PR","Umuarama","89","-23.7587297","-53.3136111","79359"
"60011-170","RJ","Rio de Janeiro","170","-22.9149683","-43.2344101","60011"
"68438-333","SP","Pedreira","333","-22.7437709993267","-46.8978020902908","68438"
"76473-084","PR","Jataizinho","84","-23.2572651208298","-50.9740548451338","76473"
"74454-058","PR","Bandeirantes","58","-23.0924804993186","-50.3718730229324","74454"
"58181-034","RJ","Aperibé","34","-21.6194217691392","-42.1049166541126","58181"
"30872-186","BA","Dias d'Ávila","186","-12.6043684164182","-38.2979935898508","30872"
"19771-075","PB","Caldas Brandão","75","-7.17175143680903","-35.3423820919597","19771"
"74969-203","PR","Virmond","203","-25.378765984394","-52.2025433047369","74969"
"38598-075","BA","Santa Inês","75","-13.298687222912","-39.8276053254776","38598"
"38318-079","BA","Ribeira do Amparo","79","-11.0391582797191","-38.4305538667121","38318"
"28231-011","AL","Palestina","11","-9.673097185336181","-37.3311364505041","28231"
"75620-136","PR","Rio Branco do Ivaí","136","-24.3202776005855","-51.3120655882648","75620"
"70890-123","SP","São Joaquim da Barra","123","-20.5831655543784","-47.8632680707133","70890"
"17353-068","RN","Lajes Pintadas","68","-6.15143207185681","-36.1184417929034","17353"
"17590-034","RN","Mossoró","34","-5.173960399999999","-37.3537388","17590"
"63215-009","SP","Castilho","9","-20.8720265534923","-51.4894070558423","63215"
"61948-010","SP","Itapirapuã Paulista","10","-24.5715534985717","-49.17216565528079","61948"
"12351-020","PI","Campo Alegre do Fidalgo","20","-8.37448038039266","-41.832013324158","12351"
"78859-200","PR","São José dos Pinhais","200","-25.5389704","-49.2059484","78859"
"27634-030","AL","Igreja Nova","30","-10.1292988368456","-36.653345012518","27634"
"18090-040","RN","Rafael Fernandes","40","-6.18649519788215","-38.2225028856897","18090"
"10227-005","PI","Colônia do Piauí","5","-7.223657563716509","-42.1771185063946","10227"
"37850-051","BA","Pedro Alexandre","51","-10.0100715801306","-37.8992615844143","37850"
"43710-093","MG","Contagem","93","-19.9417966","-44.04140049999999","43710"
"91901-004","MS","Vicentina","4","-22.4017875566794","-54.44212477684211","91901"
"53430-264","MG","Sete Lagoas","264","-19.444735","-44.215432","53430"
"93505-074","GO","Vila Propício","74","-15.4546348162901","-48.8824220764979","93505"
"80470-089","SC","Blumenau","89","-26.893912","-49.101593","80470"
